# (1) Identification number
# (2) Right Ascension [deg]
# (3) Declination [deg]
# (4) F150W magnitudes in the AB system
# (5) F200W magnitudes in the AB system
#
# (1)  (2)           (3)            (4)      (5)
  220  110.78267215  -73.44569669   29.321   29.170
  221  110.65841651  -73.47089541   28.908   28.759
  222  110.74777620  -73.45280413   28.274   28.222
  223  110.77956685  -73.44636501   29.588   29.492
  224  110.79228771  -73.44378636   28.637   28.422
  225  110.83169378  -73.43576672   27.044   27.191
  226  110.66508304  -73.46958531   29.484   29.364
  227  110.71641552  -73.45931235   29.107   29.044
  228  110.85306641  -73.43159314   30.120   29.557
  229  110.77055981  -73.44839832   30.135   29.578
  230  110.77860309  -73.44678600   27.008   27.073
  231  110.68283778  -73.46624759   29.458   29.445
  232  110.76104148  -73.45040690   29.592   29.425
  233  110.75768261  -73.45109127   29.354   29.337
  234  110.62273060  -73.47852257   27.891   28.004
  235  110.69804401  -73.46336673   29.593   29.475
  236  110.65450806  -73.47218542   29.672   29.371
  237  110.76942904  -73.44890475   28.791   28.700
  238  110.76486562  -73.44984081   30.182   29.571
  239  110.69816803  -73.46341541   29.991   29.496
  240  110.79045582  -73.44477741   29.429   29.557
  241  110.82941925  -73.43692837   29.352   29.328
  242  110.81551481  -73.43976219   27.093   27.230
  243  110.78114891  -73.44676990   29.230   28.937
  244  110.76321820  -73.45041549   28.797   28.924
  245  110.63919811  -73.47555810   28.778   28.913
  246  110.77590694  -73.44790302   29.511   29.228
  247  110.63178707  -73.47713186   29.417   29.531
  248  110.78729972  -73.44569531   29.816   29.552
  249  110.64865839  -73.47383152   29.375   29.088
  250  110.65414683  -73.47275901   28.564   28.306
  251  110.78611137  -73.44604764   29.702   29.119
  252  110.78587473  -73.44611020   28.164   28.002
  253  110.82927669  -73.43728320   29.659   29.365
  254  110.81036274  -73.44114742   29.810   29.571
  255  110.78849047  -73.44559900   29.394   29.204
  256  110.63353471  -73.47709381   29.699   29.474
  257  110.77472896  -73.44853813   28.714   28.492
  258  110.84155491  -73.43497302   29.698   29.577
  259  110.66971110  -73.46986728   29.592   29.464
  260  110.67140912  -73.46953412   28.073   28.150
  261  110.66309051  -73.47129849   27.386   27.505
  262  110.80637658  -73.44224294   29.696   29.512
  263  110.78155780  -73.44732840   29.340   29.153
  264  110.65650970  -73.47268642   29.426   29.145
  265  110.80685489  -73.44221266   27.162   27.086
  266  110.61241798  -73.48160308   29.425   29.397
  267  110.81704493  -73.44017530   29.262   29.181
  268  110.78768033  -73.44615578   29.831   29.472
  269  110.67416914  -73.46920540   28.509   28.252
  270  110.79711602  -73.44428986   29.303   29.064
  271  110.79798200  -73.44412220   29.236   29.379
  272  110.75534244  -73.45279643   29.995   29.354
  273  110.79269702  -73.44524253   29.006   28.809
  274  110.65188572  -73.47378322   27.581   27.679
  275  110.60809720  -73.48262775   29.472   29.130
  276  110.78021655  -73.44779345   29.030   28.687
  277  110.60984897  -73.48228495   29.436   29.513
  278  110.65638152  -73.47290034   28.960   28.990
  279  110.85397709  -73.43280107   26.571   26.695
  280  110.77818670  -73.44827252   29.492   28.946
  281  110.63090500  -73.47811309   28.448   28.492
  282  110.75221137  -73.45359665   28.692   28.474
  283  110.67710316  -73.46886879   29.408   29.181
  284  110.68069758  -73.46816057   27.688   27.449
  285  110.75994980  -73.45211331   29.564   29.536
  286  110.74458932  -73.45523644   29.685   29.228
  287  110.68143285  -73.46803505   28.801   28.812
  288  110.75763488  -73.45263085   29.031   28.768
  289  110.77307684  -73.44953090   29.829   29.515
  290  110.62881113  -73.47877863   29.928   29.562
  291  110.77938895  -73.44830352   29.445   29.228
  292  110.61108060  -73.48238168   29.936   29.487
  293  110.63978144  -73.47660171   29.084   29.206
  294  110.81409538  -73.44129507   29.477   29.088
  295  110.68411814  -73.46769933   30.137   29.560
  296  110.62748507  -73.47914912   29.897   29.538
  297  110.68223854  -73.46813859   26.543   26.677
  298  110.68829378  -73.46695560   29.703   29.541
  299  110.79228414  -73.44586848   29.323   29.346
  300  110.78702205  -73.44695413   28.757   28.479
  301  110.75172906  -73.45417227   29.682   29.423
  302  110.63890609  -73.47702499   29.458   29.195
  303  110.77321957  -73.44984114   29.152   28.879
  304  110.78443298  -73.44760762   28.543   28.532
  305  110.78988531  -73.44652670   29.428   29.264
  306  110.68419416  -73.46800789   29.330   29.200
  307  110.70320625  -73.46417390   29.958   29.530
  308  110.65070511  -73.47487683   29.382   29.474
  309  110.79451851  -73.44575534   29.425   29.000
  310  110.78971781  -73.44673447   29.025   28.607
  311  110.71966384  -73.46098316   30.155   29.582
  312  110.60952557  -73.48325151   29.847   29.200
  313  110.62749235  -73.47967221   29.460   29.247
  314  110.63061877  -73.47904858   29.864   29.476
  315  110.79050946  -73.44670469   29.171   29.117
  316  110.62173385  -73.48090726   29.738   29.143
  317  110.74766823  -73.45543107   29.849   29.430
  318  110.67919851  -73.46933207   28.103   28.249
  319  110.64385853  -73.47648104   29.657   29.425
  320  110.81432300  -73.44194299   29.488   29.372
  321  110.80215264  -73.44442476   29.831   29.350
  322  110.66507539  -73.47222751   26.812   26.952
  323  110.75532578  -73.45400813   27.407   27.510
  324  110.77585915  -73.44984630   29.396   29.040
  325  110.67345364  -73.47067104   29.691   29.466
  326  110.63011041  -73.47943076   28.675   28.601
  327  110.75785154  -73.45361292   29.577   29.410
  328  110.79255014  -73.44657368   28.461   28.207
  329  110.61405685  -73.48275028   29.875   29.273
  330  110.79830440  -73.44545339   29.089   29.234
  331  110.77570870  -73.45005923   28.813   28.677
  332  110.61795409  -73.48199888   29.619   29.356
  333  110.77551342  -73.45012749   28.701   28.220
  334  110.76818359  -73.45162208   29.110   28.768
  335  110.80252339  -73.44464461   29.690   29.320
  336  110.76490030  -73.45232121   29.147   29.015
  337  110.78539464  -73.44816657   29.447   29.006
  338  110.82480525  -73.44015114   29.293   29.231
  339  110.77607577  -73.45007618   29.413   29.163
  340  110.74866855  -73.45572155   29.130   29.182
  341  110.74947353  -73.45556482   29.295   29.438
  342  110.70657894  -73.46427111   29.660   29.556
  343  110.79156422  -73.44703672   29.328   28.974
  344  110.79014516  -73.44732532   28.506   28.234
  345  110.78842768  -73.44767713   28.230   27.972
  346  110.69507635  -73.46664015   28.051   27.790
  347  110.79875055  -73.44564292   28.605   28.434
  348  110.71723959  -73.46219301   29.790   29.278
  349  110.81511809  -73.44233977   29.146   29.148
  350  110.76311041  -73.45291709   29.011   29.048
  351  110.79192783  -73.44710253   30.101   29.491
  352  110.64247589  -73.47741846   29.334   29.008
  353  110.84118400  -73.43711807   29.976   29.572
  354  110.75103555  -73.45545707   28.367   28.164
  355  110.63323730  -73.47932198   29.231   29.069
  356  110.80097521  -73.44534379   29.439   29.357
  357  110.79388388  -73.44679015   29.389   29.273
  358  110.69204515  -73.46749156   29.057   29.021
  359  110.81795088  -73.44197979   29.743   29.173
  360  110.77540754  -73.45065431   29.711   29.547
  361  110.77682928  -73.45036593   28.448   28.071
  362  110.77268282  -73.45123270   29.514   29.380
  363  110.80200688  -73.44529379   29.550   29.531
  364  110.66276802  -73.47355446   29.526   29.347
  365  110.78900393  -73.44796999   29.906   29.490
  366  110.63047789  -73.48011413   30.118   29.577
  367  110.76157657  -73.45358086   29.700   29.504
  368  110.78339137  -73.44918422   29.535   29.475
  369  110.69080171  -73.46797913   28.798   28.742
  370  110.79570059  -73.44671128   29.188   29.169
  371  110.77670885  -73.45057751   28.846   28.593
  372  110.75202776  -73.45560151   30.111   29.578
  373  110.79013593  -73.44786778   28.153   27.777
  374  110.77283281  -73.45139564   29.131   29.208
  375  110.77370332  -73.45122163   28.907   28.763
  376  110.81319790  -73.44324167   29.040   28.910
  377  110.66990053  -73.47230998   28.856   28.789
  378  110.79752739  -73.44646584   29.318   29.402
  379  110.79394496  -73.44719555   28.663   28.461
  380  110.77415988  -73.45121693   29.805   29.556
  381  110.70508644  -73.46523633   29.293   28.969
  382  110.83464676  -73.43892654   29.604   29.379
  383  110.63263161  -73.47988798   30.026   29.568
  384  110.78859677  -73.44832425   29.749   29.443
  385  110.70156073  -73.46599941   28.809   28.703
  386  110.77372647  -73.45137533   28.958   28.598
  387  110.65006528  -73.47646745   26.884   26.771
  388  110.70322983  -73.46573364   29.133   28.995
  389  110.79793900  -73.44654271   29.148   28.893
  390  110.81806880  -73.44245136   29.612   29.333
  391  110.77636325  -73.45094189   29.631   29.379
  392  110.84765023  -73.43646858   29.147   28.706
  393  110.79071641  -73.44809377   29.426   29.227
  394  110.82894828  -73.44032529   29.528   29.133
  395  110.77907363  -73.45050219   29.447   28.829
  396  110.85181885  -73.43571255   29.731   29.568
  397  110.80510669  -73.44525244   29.956   29.456
  398  110.79534078  -73.44726776   28.381   28.335
  399  110.77733792  -73.45093254   29.256   29.317
  400  110.61184115  -73.48442948   29.984   29.360
  401  110.77976224  -73.45044585   26.498   26.632
  402  110.84562714  -73.43705459   29.014   28.936
  403  110.79702303  -73.44699005   29.432   29.335
  404  110.77803609  -73.45085530   29.868   29.565
  405  110.64981266  -73.47684467   28.728   28.540
  406  110.80604755  -73.44519458   28.588   28.303
  407  110.80637210  -73.44513243   28.987   28.886
  408  110.75200974  -73.45619621   30.068   29.456
  409  110.79663963  -73.44720415   28.574   28.554
  410  110.63487045  -73.47998178   29.510   29.191
  411  110.79651824  -73.44723747   29.265   29.307
  412  110.78571104  -73.44943751   29.492   29.417
  413  110.77975207  -73.45066670   29.960   29.373
  414  110.79020517  -73.44854495   28.887   28.969
  415  110.65992450  -73.47498270   29.303   29.360
  416  110.79171619  -73.44828835   28.077   27.819
  417  110.64357047  -73.47831940   28.660   28.465
  418  110.63399655  -73.48026161   29.965   29.447
  419  110.64100018  -73.47885133   29.513   29.359
  420  110.77414229  -73.45189237   29.524   29.416
  421  110.81437575  -73.44372455   29.674   29.262
  422  110.79457173  -73.44775489   29.975   29.493
  423  110.79496965  -73.44769277   27.908   27.761
  424  110.79120834  -73.44846034   28.732   28.552
  425  110.79426608  -73.44787455   28.303   27.990
  426  110.78828309  -73.44911929   29.858   29.394
  427  110.78617859  -73.44956023   29.363   28.928
  428  110.79148443  -73.44851391   29.910   29.552
  429  110.83299285  -73.44006730   29.715   29.288
  430  110.63412617  -73.48038716   29.287   29.139
  431  110.63782105  -73.47965912   29.087   28.860
  432  110.79858643  -73.44709482   29.282   29.239
  433  110.83990934  -73.43868339   29.878   29.550
  434  110.79576494  -73.44767375   29.520   29.089
  435  110.79482549  -73.44789501   29.570   29.147
  436  110.79616303  -73.44762469   28.499   28.384
  437  110.61614359  -73.48409876   29.563   29.285
  438  110.75711635  -73.45559121   29.225   29.341
  439  110.77853398  -73.45124604   28.829   28.574
  440  110.77605600  -73.45175466   29.298   29.144
  441  110.78180329  -73.45063679   29.163   28.785
  442  110.79439982  -73.44809689   29.827   29.348
  443  110.77697360  -73.45169525   29.545   29.567
  444  110.79608375  -73.44782971   28.518   28.234
  445  110.77179139  -73.45276861   29.654   29.259
  446  110.61744793  -73.48401478   29.421   28.892
  447  110.66621777  -73.47417474   27.099   27.233
  448  110.77277770  -73.45258645   28.449   28.301
  449  110.84840179  -73.43720139   29.062   28.524
  450  110.61742953  -73.48405433   30.116   29.500
  451  110.82852735  -73.44127908   29.411   29.246
  452  110.68020312  -73.47139024   28.227   28.254
  453  110.83358833  -73.44027447   29.176   29.242
  454  110.78775313  -73.44963903   29.173   29.015
  455  110.80098033  -73.44697275   29.726   29.239
  456  110.79515228  -73.44817353   28.826   28.683
  457  110.71590845  -73.46425570   29.194   29.106
  458  110.82911214  -73.44126306   29.339   29.322
  459  110.64331562  -73.47894076   28.813   28.747
  460  110.80267944  -73.44666961   29.004   29.119
  461  110.64337918  -73.47897200   28.788   28.386
  462  110.79822826  -73.44761108   28.836   28.872
  463  110.66098167  -73.47548565   28.588   28.426
  464  110.83851729  -73.43949381   29.337   29.059
  465  110.76544394  -73.45435721   29.235   29.182
  466  110.79829716  -73.44769966   28.567   28.547
  467  110.78549324  -73.45031466   29.575   29.547
  468  110.85840077  -73.43547745   30.094   29.555
  469  110.79591374  -73.44821398   28.518   28.398
  470  110.80370256  -73.44664577   29.278   29.182
  471  110.75076235  -73.45742759   28.892   28.310
  472  110.80338277  -73.44674979   29.450   29.158
  473  110.84538987  -73.43824444   29.595   29.055
  474  110.83178937  -73.44102207   30.172   29.548
  475  110.79531587  -73.44844484   29.305   29.144
  476  110.79414251  -73.44868798   29.329   29.249
  477  110.83497168  -73.44038336   29.704   29.174
  478  110.75213720  -73.45726526   28.768   28.632
  479  110.65452409  -73.47703352   29.506   29.545
  480  110.80303407  -73.44694742   29.207   28.703
  481  110.65453457  -73.47705886   29.915   29.314
  482  110.78244428  -73.45115553   28.222   27.962
  483  110.78172010  -73.45133454   29.815   29.488
  484  110.80693344  -73.44622635   29.398   29.025
  485  110.80038571  -73.44761765   28.905   28.734
  486  110.77030140  -73.45373226   29.601   29.291
  487  110.62227765  -73.48370064   29.119   28.798
  488  110.80333670  -73.44703275   28.397   28.353
  489  110.77017607  -73.45377327   29.814   29.450
  490  110.79801496  -73.44811645   28.958   28.870
  491  110.79213916  -73.44931333   27.982   27.887
  492  110.76808575  -73.45420472   29.223   29.135
  493  110.79768047  -73.44819206   29.700   29.329
  494  110.79833052  -73.44806409   29.602   29.417
  495  110.77016678  -73.45382747   29.764   29.434
  496  110.78251496  -73.45134641   28.813   28.672
  497  110.79799162  -73.44822489   30.187   29.555
  498  110.79564491  -73.44870861   29.156   28.947
  499  110.77499794  -73.45292273   29.285   29.137
  500  110.79053480  -73.44976838   29.456   29.454
  501  110.77005038  -73.45394562   29.978   29.528
  502  110.80334655  -73.44719104   29.087   29.036
  503  110.84599148  -73.43854409   29.719   29.365
  504  110.63063626  -73.48224121   29.069   28.985
  505  110.80879176  -73.44616844   27.318   27.440
  506  110.63440934  -73.48154589   29.993   29.407
  507  110.76037935  -73.45606447   29.556   29.563
  508  110.75991476  -73.45616735   29.808   29.327
  509  110.77977939  -73.45213854   29.774   29.494
  510  110.79759247  -73.44855909   29.245   28.986
  511  110.78339486  -73.45144896   29.912   29.530
  512  110.79555338  -73.44899797   29.106   28.825
  513  110.77113805  -73.45396914   29.455   29.129
  514  110.80527476  -73.44704496   29.032   29.142
  515  110.79473197  -73.44919665   27.784   27.582
  516  110.68113300  -73.47226376   28.295   28.372
  517  110.80220274  -73.44771866   28.950   28.756
  518  110.79264313  -73.44967356   27.958   27.739
  519  110.80274075  -73.44763194   28.857   28.624
  520  110.79444720  -73.44932043   29.279   29.346
  521  110.79232778  -73.44981276   29.622   29.514
  522  110.85620770  -73.43681050   29.536   29.482
  523  110.81231047  -73.44576007   29.440   29.554
  524  110.77240441  -73.45389109   28.597   28.508
  525  110.80121188  -73.44807492   28.414   28.387
  526  110.80776418  -73.44676994   29.671   29.365
  527  110.80938127  -73.44645581   29.254   28.897
  528  110.85119366  -73.43795507   29.248   29.163
  529  110.80272713  -73.44784620   29.778   29.179
  530  110.79542967  -73.44933339   28.784   28.662
  531  110.76789758  -73.45493274   29.152   29.156
  532  110.78248198  -73.45198294   29.699   29.463
  533  110.82144501  -73.44405965   28.341   28.205
  534  110.86229720  -73.43574089   29.761   29.354
  535  110.82375451  -73.44361287   29.599   29.303
  536  110.77795886  -73.45293071   29.719   29.529
  537  110.80515758  -73.44741226   29.711   29.399
  538  110.66657591  -73.47551135   29.539   29.577
  539  110.64305889  -73.48028060   29.243   28.645
  540  110.80160105  -73.44817993   29.267   29.327
  541  110.77791521  -73.45301108   29.593   29.399
  542  110.76730435  -73.45516853   29.762   29.389
  543  110.76471704  -73.45573524   29.537   29.360
  544  110.84516004  -73.43937525   28.376   28.214
  545  110.77595486  -73.45346296   29.453   29.390
  546  110.78807715  -73.45100697   29.297   29.008
  547  110.78949333  -73.45073439   29.267   29.405
  548  110.80525152  -73.44753205   29.115   29.052
  549  110.80340036  -73.44791969   28.743   28.666
  550  110.80503479  -73.44758726   28.225   27.955
  551  110.78471858  -73.45172013   29.450   29.366
  552  110.75386849  -73.45799959   29.020   29.164
  553  110.81505967  -73.44556802   29.616   29.578
  554  110.70080482  -73.46876574   28.885   28.681
  555  110.84384826  -73.43974450   26.741   26.843
  556  110.84747905  -73.43902817   28.779   28.456
  557  110.77660111  -73.45345141   28.898   28.698
  558  110.77522620  -73.45375084   28.772   28.619
  559  110.85091540  -73.43836827   29.139   29.064
  560  110.66312590  -73.47648011   29.415   29.382
  561  110.80281794  -73.44821225   28.936   28.364
  562  110.64288644  -73.48062167   29.152   29.034
  563  110.81613826  -73.44551988   30.014   29.567
  564  110.78982469  -73.45089128   29.088   28.924
  565  110.65045923  -73.47916656   27.227   27.366
  566  110.80320609  -73.44822429   28.993   28.718
  567  110.78251510  -73.45244482   29.286   29.157
  568  110.79645389  -73.44962704   29.101   28.784
  569  110.79831531  -73.44925526   29.998   29.519
  570  110.77458120  -73.45412076   29.576   29.474
  571  110.80251399  -73.44844410   28.601   28.504
